Window,Renyi Entropy
200,2.7499115167267303
400,3.7241132993328288
600,2.502993543217834
800,2.3105722892376845
1000,2.3539981966788113
1200,2.3590191827968106
1400,2.414659509968586
1600,2.7746042854598274
1800,2.15804852248854
2000,2.3203227810042697
2200,1.7482359907882936
2400,2.4878656083495674
