Window,Renyi Entropy
1,2.419056391
2,2.674757104
3,3.208633003
4,3.373888635
5,2.258941738
6,2.095474539
7,2.05963851
8,2.086597847
9,2.353551255
10,2.154251374
11,1.930317481
12,2.138976105
13,2.166147377
14,2.371705656
15,2.213042206
16,2.760357304
17,2.094428582
18,1.961364507
19,2.373815632
20,1.904765915
21,2.35690387
22,0.795040279
23,1.785445212
24,2.502927435
25,3.017108168
