Window,Renyi Entropy
1,1.662880301
2,1.870450852
3,2.26779732
4,2.235010397
5,1.359304991
6,1.143872056
7,1.108625537
8,1.177735891
9,1.515473224
10,1.045390437
11,0.951306758
12,1.124025789
13,1.125080648
14,1.429811974
15,1.213602614
16,1.361122363
17,0.921165733
18,1.012928865
19,1.013650135
20,0.950555433
21,1.444702338
22,0.493779952
23,0.981152851
24,1.465210529
25,2.113979328
